#separator:tab
#html:true
#notetype column:0
#tags column:8
Steps for establishing a small scale unit	<span class="m">4</span><span class="m">5</span>		<div class="cols"><div class="col"><ol><li><b>Self-assessment</b>: will, skills, risk appetite.</li><li><b>Product / service identification</b>: market research, competition, demand.</li><li><b>Feasibility study</b> and <b>project report</b>: technical, market, financial.</li><li><b>Form of ownership</b>: sole, partnership, private limited.</li><li><b>Location</b>: raw materials, market, transport, labour, power, water, waste     disposal.</li><li><b>Registration and approvals</b>: Department / Office of Cottage and Small     Industries (Nepal), PAN / VAT, local ward, environmental clearance.</li></ol></div><div class="col"><ol><li><b>Finance</b>: fixed capital (land, building, machines) + working capital; own     funds, bank loan, government subsidized loans.</li><li><b>Land, building, machinery</b>; utility connections.</li><li><b>Recruit and train</b> manpower.</li><li><b>Raw material</b> arrangement; <b>production</b> layout, trial run, quality     control.</li><li><b>Marketing</b>: pricing, distribution, promotion.</li><li><b>Monitor and improve</b> the plan at every stage.</li></ol></div></div>	<span class="sub"><span class="sm"><span class="tier tPIN">PIN&nbsp;3</span> <span class="yr"><b>81 Bh</b>, <b>79 Bh</b>, 71 Shr</span></span></span>	Ch 3 - Motivation, Leadership and Entrepreneurship	3.4 Entrepreneurship	theory	ch3 theory tier::PIN yr::71-Shr yr::79-Bh yr::81-Bh
Need for promotion of entrepreneurship; its role in economic development; importance for Nepal; conducive environment and law enforcement	<span class="m">4</span><span class="m">8</span>		<div class="cols"><div class="col"><div class="lead">Role in economic development / why promote</div> <ul><li><b>Employment</b> and self-employment.</li><li><b>Capital formation</b>: mobilizes idle savings.</li><li><b>Innovation</b>, new products, technology.</li><li><b>Balanced regional development</b>; decentralization.</li><li><b>Equitable income distribution</b>.</li><li><b>Exports</b>, import substitution \(\rightarrow\) foreign exchange.</li><li>Better use of local resources; higher GDP and tax revenue.</li><li>Raises living standards; inspires others.</li></ul> <div class="lead">Why Nepal and its government must promote it</div> <ul><li>Over a million youths leave for foreign jobs; remittance-dependent economy.</li><li>Huge trade deficit; low industrial base.</li><li>Unused resources: hydropower, tourism, agriculture, herbs, IT.</li><li>Tools: startup loans, incubation, tax holidays, one-window registration, skills     training, access to credit.</li></ul></div><div class="col"><div class="lead">Creativity alone is not enough: a conducive environment (79 Ba, 73 Shr)</div> <ul><li><b>Political stability</b> and consistent policy.</li><li><b>Access to finance</b>: banks, venture capital, collateral-free loans.</li><li><b>Infrastructure</b>: power, roads, internet.</li><li><b>Easy registration</b>, low red tape, fair tax.</li><li><b>Market access</b>, skilled labour, education, incubators.</li><li><b>Culture</b> that accepts failure and risk.</li></ul> <div class="lead">Significance of law enforcement (73 Ch)</div> <ul><li>Protects property and <b>intellectual property</b>.</li><li>Enforces <b>contracts</b> \(\rightarrow\) trust in business deals.</li><li>Fair competition; controls cartels and corruption.</li><li>Investor confidence \(\rightarrow\) capital flows in.</li></ul></div></div>	<span class="sub"><span class="sm"><span class="tier tHOT">HOT&nbsp;7</span> <span class="yr"><b>82 Bh</b>, 82 Ba, 81 Ba, 79 Ba, 75 Ash, <b>73 Ch</b>, 73 Shr</span></span></span>	Ch 3 - Motivation, Leadership and Entrepreneurship	3.4 Entrepreneurship	theory	ch3 theory tier::HOT yr::73-Ch yr::73-Shr yr::75-Ash yr::79-Ba yr::81-Ba yr::82-Ba yr::82-Bh
Entrepreneurship in Nepal&#x27;s IT sector; would you start a startup; risks and challenges; Silicon Valley	<span class="m">3</span><span class="m">5</span><span class="m">8</span>		<div class="cols"><div class="col"><div class="lead">Role in Nepal&#x27;s IT sector (76 Ash)</div> <ul><li>IT services exports (outsourcing, software) earn foreign currency with little     capital.</li><li>Jobs for graduates at home, slowing brain drain.</li><li>Digital services: payments (eSewa, Khalti), ride sharing (Pathao), e-commerce     (Daraz), ed-tech.</li><li>Solutions for local problems in agriculture, health, government.</li></ul> <div class="lead">Would I start one after graduation? (74 Ch)</div> <ul><li><b>Yes, with preparation</b>: gain 2&ndash;3 years&#x27; industry experience and savings,     validate the idea, find a co-founder, start lean.</li><li>Or <b>no</b>: if family needs steady income or the idea is untested. Either answer     works if justified.</li></ul></div><div class="col"><div class="lead">Risks and challenges for an aspiring entrepreneur in Nepal</div> <ul><li>Small domestic market; low purchasing power.</li><li>Scarce seed and venture capital; banks want collateral.</li><li>Restrictions on international payments and foreign investment in small amounts.</li><li>Policy instability, bureaucracy, strikes.</li><li>Talent loss to migration; social stigma of failure.</li><li>Weak IP protection; infrastructure gaps outside cities.</li></ul> <div class="lead">Silicon Valley: the best example (69 Ch)</div> <ul><li>Stanford University research + venture capital + risk-taking culture + skilled     migrants + network effects.</li><li>Produced Apple, Google, Intel, HP; failure accepted as learning.</li><li>Lesson for Nepal: link universities, investors and startups in clusters.</li></ul></div></div>	<span class="sub"><span class="sm"><span class="tier tPIN">PIN&nbsp;3</span> <span class="yr">76 Ash, <b>74 Ch</b>, <b>69 Ch</b></span></span></span>	Ch 3 - Motivation, Leadership and Entrepreneurship	3.4 Entrepreneurship	theory	ch3 theory tier::PIN yr::69-Ch yr::74-Ch yr::76-Ash
Chapter 4 &mdash; Case Studies: how is it examined?			<span class="sub"><span class="sm">2 hrs &nbsp;\(\cdot\)&nbsp;asked in <span class="mk">14 of 29 papers</span> &nbsp;\(\cdot\)&nbsp;5 syllabus topics &nbsp;\(\cdot\)&nbsp;<span class="mk">92 marks, 3.9% of the archive</span> \(\rightarrow\) small, but a near-certain 4-mark short note since 2079.</span></span><br> <b><span class="sm">READ THIS FIRST</span></b> <br>Only two things are ever asked, in rotation: <span class="mk">objectives of case study</span> (8 papers) and <span class="mk">steps / phases of case study</span> (5 papers, all since 2079). Learn the <b>6 steps</b> and the <b>5 phases</b> as two separate numbered lists; examiners use both words. Twice a paper has set an applied 8-marker (prepare a case study of NEA or Nepal Telecom; recommend improvements for your college): answer it by filling in the <b>report structure</b> of \(\S\)4.3.<br>Tier chips count <b>papers out of 29</b>: <span class="tier tTOP">TOP&nbsp;n</span> 8+ &nbsp;<span class="tier tHOT">HOT&nbsp;n</span> 4&ndash;7 &nbsp;<span class="tier tPIN">PIN&nbsp;n</span> 1&ndash;3 inside an 8-mark question. Bold year = Regular exam.<hr>		Ch 4 - Case Studies		opener	ch4 opener
What is a case study? Why are case studies conducted? Objectives and value of case study	<span class="m">2</span><span class="m">3</span><span class="m">4</span>		<div class="cols"><div class="col"><div class="lead">Meaning</div> <ul><li>A <b>case</b> = written description of a <b>real management situation</b>:     facts, reports, even opinions, but <b>no evaluation</b>.</li><li><b>Case study method</b>: learners analyse the case, identify problems, weigh     alternatives and <b>decide</b>, as a manager would.</li><li>Belief behind it: managerial competence comes from studying and discussing     <b>actual situations</b>, not only theory.</li><li>Also a <b>research method</b>: in-depth study of one unit (firm, project, event) to     understand causes or test a hypothesis.</li><li>Harvard Business School made it the standard method of management teaching     (1920s) <span class="chip gd">verified/added</span>.</li></ul> <div class="lead">Why conducted (AJ Sir)</div> <ul><li>Teach managerial skills: <b>analyse</b> a situation, <b>frame</b> the right     questions, <b>find answers</b>, <b>make decisions</b>.</li><li>Link the three foundations of management practice: <b>research, theory,     practice</b>.</li></ul></div><div class="col"><div class="lead">Objectives</div> <ol><li><b>Impart knowledge and facts</b> about real organizations.</li><li>Develop <b>problem analysis</b> skill: separate symptoms from causes.</li><li>Develop <b>decision-making</b> skill under incomplete information.</li><li>Improve <b>communication</b>: discuss, defend, write reports.</li><li>Shape <b>attitude</b>: nothing in human behaviour is absolutely right or wrong;     respect other views.</li><li>Apply <b>theory to practice</b>; test principles against reality.</li><li>Build <b>teamwork</b> and judgement through group discussion.</li></ol> <div class="lead">Value (short note, 66 Bh)</div> <ul><li>\(+\) realistic, active learning; develops analytical thinking; learner participates;     many solutions welcome; bridges classroom and industry.</li><li>\(-\) time consuming (gathering, arranging, writing facts is long and tedious); needs     a skilled discussion leader; one case may not generalize.</li></ul></div></div><div class="qh">Types of case studies <span class="m">2</span></div> <span class="sub"><span class="sm"><span class="tier tPIN">PIN&nbsp;1</span> <span class="yr">80 Ba</span></span></span> <div class="cols"><div class="col"><ul><li><b>Illustrative</b>: descriptive; one or two instances show what a situation is     like; makes the unfamiliar familiar.</li><li><b>Exploratory (pilot)</b>: short study before a large investigation, to find the     right questions and measures. Risk: early findings released as conclusions.</li></ul></div><div class="col"><ul><li><b>Cumulative</b>: combines past studies from several sites and times \(\rightarrow\)     wider generalization at no new cost.</li><li><b>Critical instance</b>: one or a few sites of unique interest, or to challenge a     universal claim; answers cause-effect questions.</li></ul></div></div> <span class="sm">Teaching cases may also be classed as <b>incident</b> (short event), <b>problem / decision</b> (choose an action), <b>appraisal</b> (evaluate a situation) and <b>descriptive</b> cases.</span>	<span class="sub"><span class="sm"><span class="tier tTOP">TOP&nbsp;8</span> <span class="yr">81 Ba, 80 Ba, <b>73 Ch</b>, <b>71 Ch</b>, 71 Shr, 70 Asa, <b>69 Ch</b>, <b>66 Bh</b></span> &nbsp;\(\cdot\)&nbsp;short note in 71 Shr, 69 Ch, 66 Bh (&ldquo;value of case study&rdquo;)</span></span>	Ch 4 - Case Studies	4.1 Introduction and Objectives	theory	ch4 theory tier::TOP yr::66-Bh yr::69-Ch yr::70-Asa yr::71-Ch yr::71-Shr yr::73-Ch yr::80-Ba yr::81-Ba
Types of case studies	<span class="m">2</span>		<div class="cols"><div class="col"><ul><li><b>Illustrative</b>: descriptive; one or two instances show what a situation is     like; makes the unfamiliar familiar.</li><li><b>Exploratory (pilot)</b>: short study before a large investigation, to find the     right questions and measures. Risk: early findings released as conclusions.</li></ul></div><div class="col"><ul><li><b>Cumulative</b>: combines past studies from several sites and times \(\rightarrow\)     wider generalization at no new cost.</li><li><b>Critical instance</b>: one or a few sites of unique interest, or to challenge a     universal claim; answers cause-effect questions.</li></ul></div></div> <span class="sm">Teaching cases may also be classed as <b>incident</b> (short event), <b>problem / decision</b> (choose an action), <b>appraisal</b> (evaluate a situation) and <b>descriptive</b> cases.</span>	<span class="sub"><span class="sm"><span class="tier tPIN">PIN&nbsp;1</span> <span class="yr">80 Ba</span></span></span>	Ch 4 - Case Studies	4.1 Introduction and Objectives	theory	ch4 theory tier::PIN yr::80-Ba
Explain the phases and steps of case study, with an example from your field	<span class="m">4</span><span class="m">5</span><span class="m">8</span>		<div class="cols"><div class="col"><div class="lead">Five phases (group discussion)</div> <ol><li><b>Study the details</b>: each member reads the case. What is happening? What     more data is needed?</li><li><b>Collect additional facts</b>: ask the discussion leader; organize facts by     relevance to the decision.</li><li><b>Define the problem</b>: the group agrees on the real problem and phrases the     critical questions.</li><li><b>Individual decisions</b>: each writes &ldquo;How would I handle it? How would I     support my decision?&rdquo;; members with the same view form sub-groups and argue their case.</li><li><b>Learn from the whole case</b>: &ldquo;How could more have been achieved?&rdquo;</li></ol></div><div class="col"><div class="lead">Six steps (individual analysis)</div> <ol><li><b>State the problem</b>: what is the case about, what must be done or answered.</li><li><b>Collect and analyse data</b>: arrange facts systematically; separate facts from     opinions.</li><li><b>Formulate tentative solutions</b>: list all alternatives, keep an open mind.</li><li><b>Select the recommended solution</b>: best answer to the stated problem on the     given data.</li><li><b>Prepare the written report</b>.</li><li><b>Checklist</b>: what does the solution achieve? what difficulties must be     overcome? what limits (time, money, equipment, manpower)? is it the best alternative?</li></ol></div></div><div class="lead">Example from engineering: why did a hydropower project finish two years late? <span class="chip gd">verified/added</span></div> <span class="sm"> <table class="nt"><tr><th><b class="th">Step</b></th><th><b class="th">Applied</b></th></tr><tr><td>1 State the problem</td><td>60 MW project, planned 4 years, took 6; cost overrun 40%. Why, and how to prevent it next time?</td></tr><tr><td>2 Collect and analyse data</td><td>Schedule vs actual (Gantt), change orders, land-acquisition dates, contractor payments, site logs, interviews with engineers and locals. Finding: land dispute (8 months), tunnel geology surprise (10 months), late payments \(\rightarrow\) contractor slowdown.</td></tr><tr><td>3 Tentative solutions</td><td>(a) better geological survey; (b) settle land before tender; (c) escrow payment to contractor; (d) matrix project organization with one accountable manager.</td></tr><tr><td>4 Recommended solution</td><td>Combine (a)+(b) as pre-construction gates, (c) for cash flow; (d) as the structure.</td></tr><tr><td>5 Written report</td><td>Background, problem, data, analysis, recommendations, implementation plan.</td></tr><tr><td>6 Checklist</td><td>Achieves on-time completion; needs upfront survey budget; limit: political land issues; still the best alternative.</td></tr></table></span>	<span class="sub"><span class="sm"><span class="tier tHOT">HOT&nbsp;5</span> <span class="yr"><b>82 Bh</b>, <b>81 Bh</b>, 81 Ba, <b>80 Bh</b>, <b>79 Bh</b></span> &nbsp;\(\cdot\)&nbsp;short note in 82 Bh, 81 Bh &nbsp;\(\cdot\)&nbsp;<span class="mk">every paper since 2079 except 80 Ba</span></span></span>	Ch 4 - Case Studies	4.2 Phases and Steps of Case Study	theory	ch4 theory tier::HOT yr::79-Bh yr::80-Ba yr::80-Bh yr::81-Ba yr::81-Bh yr::82-Bh
Prepare a case study of an organization (NEA / Nepal Telecom; your college) following the case structure	<span class="m">8</span>		<div class="cols"><div class="col"><div class="lead">Case report writing methodology</div> <ol><li><b>Organizational background</b>: goals, formation, structure, social value,     history, financial position.</li><li><b>Identification of the problem</b>.</li><li><b>Hypothesis</b>: the suspected cause.</li><li><b>Case research design</b>: what data, from whom, how.</li><li><b>Collection and analysis of data</b>.</li><li><b>Generalization and interpretation</b>.</li><li><b>Conclusions and recommendations</b>.</li></ol> </div><div class="col"><div class="lead">Typical report titles (a full O&amp;M case study)</div> <span class="sm">Acknowledgement; organization (history, objectives, input-process-output); structure (chart); form of ownership; personnel policies; manpower planning; recruitment and selection; training; job evaluation; merit rating; wages and incentives; motivation; marketing; leadership; MIS; drawbacks; suggestions; conclusion; references.</span></div></div><div class="lead">NEA or Nepal Telecom (72 Ch): planning horizon, leadership, motivation, HRD</div> <ul><li><b>Background</b>: NEA, government-owned (NEA Act 2041), generation, transmission,     distribution; long load-shedding (up to 18 h/day in 2015&ndash;16).</li><li><b>Problem</b>: poor performance: losses, leakage (about 25% system loss),     load-shedding, low morale.</li><li><b>Hypothesis</b>: weak leadership and short planning horizon, not only lack of     power.</li><li><b>Data</b>: supply-demand, loss figures, staff surveys, interviews.</li><li><b>Planning horizon</b>: short term (cut leakage, import power, manage     dispatch); medium (transmission lines); long (new generation, export).</li><li><b>Leadership</b>: decisive, visible, results-driven MD ended load-shedding in     2016&ndash;18 through leakage control and better dispatch: a lesson in leadership.</li><li><b>Motivation</b>: performance targets per distribution centre, recognition,     incentives, protection from political interference.</li><li><b>HRD</b>: technical training, merit-based promotion, succession planning.</li><li><b>Recommendations</b> + implementation plan and monitoring.</li></ul><div class="qh">Recommendations to your college management (74 Ch) <span class="m">8</span></div> <div class="cols"><div class="col"><ul><li>Frame it as a case: <b>background</b> (programmes, students, faculty),     <b>problems</b> observed over 3+ years, <b>analysis</b>, <b>recommendations</b>.</li><li><b>Academic</b>: regular classes and full-time faculty; faculty training;     updated labs; industry projects and internships; continuous assessment.</li><li><b>Infrastructure</b>: library e-resources, internet, classrooms, hostels.</li></ul></div><div class="col"><ul><li><b>Student support</b>: counselling, career cell, alumni network, clubs.</li><li><b>Research</b>: research grants, publication support, MoUs with industry.</li><li><b>Management</b>: MIS for attendance and results, student feedback, transparent     fees, accreditation (UGC QAA).</li><li><b>Image</b>: website, social media, results publicity, community programmes.</li><li>Close with priorities and a time-bound plan.</li></ul></div></div>	<span class="sub"><span class="sm"><span class="tier tPIN">PIN&nbsp;2</span> <span class="yr"><b>74 Ch</b>, <b>72 Ch</b></span> &nbsp;\(\cdot\)&nbsp;applied 8-markers: fill in the structure</span></span>	Ch 4 - Case Studies	4.3 Case Report Writing, and Preparing a Case Study	theory	ch4 theory tier::PIN yr::72-Ch yr::74-Ch
Recommendations to your college management (74 Ch)	<span class="m">8</span>		<div class="cols"><div class="col"><ul><li>Frame it as a case: <b>background</b> (programmes, students, faculty),     <b>problems</b> observed over 3+ years, <b>analysis</b>, <b>recommendations</b>.</li><li><b>Academic</b>: regular classes and full-time faculty; faculty training;     updated labs; industry projects and internships; continuous assessment.</li><li><b>Infrastructure</b>: library e-resources, internet, classrooms, hostels.</li></ul></div><div class="col"><ul><li><b>Student support</b>: counselling, career cell, alumni network, clubs.</li><li><b>Research</b>: research grants, publication support, MoUs with industry.</li><li><b>Management</b>: MIS for attendance and results, student feedback, transparent     fees, accreditation (UGC QAA).</li><li><b>Image</b>: website, social media, results publicity, community programmes.</li><li>Close with priorities and a time-bound plan.</li></ul></div></div>		Ch 4 - Case Studies	4.3 Case Report Writing, and Preparing a Case Study	theory	ch4 theory
Chapter 5 &mdash; Management Information System: how is it examined?			<span class="sub"><span class="sm">5 hrs &nbsp;\(\cdot\)&nbsp;asked in <span class="mk">25 of 29 papers</span> &nbsp;\(\cdot\)&nbsp;8 syllabus topics &nbsp;\(\cdot\)&nbsp;<span class="mk">248 marks, 10.5% of the archive</span> \(\rightarrow\) about 6 of every 80 marks: one 8-mark question, split 3+5 or 4+4.</span></span><br> <b><span class="sm">READ THIS FIRST</span></b> <br>MIS questions almost always open with <span class="mk">&ldquo;define MIS / why is MIS needed?&rdquo;</span> (17 papers) and add one of three second halves: <ol><li><b>Types of information systems</b> (TPS, MIS, DSS, ESS) and DSS vs MIS     (7 papers) \(\rightarrow\) one table in \(\S\)5.3.</li><li><b>Information support for functional areas</b> (5 papers) or <b>at different     levels</b> \(\rightarrow\) one pyramid figure in \(\S\)5.3 answers both.</li><li><b>Planning and decision making</b> (7 papers), <b>computers and MIS</b>,     <b>database</b> and <b>networking</b> systems \(\rightarrow\) \(\S\)5.2 and \(\S\)5.4.</li></ol> The 2065&ndash;2068 papers asked &ldquo;hierarchy of information needs&rdquo; and &ldquo;information architecture&rdquo;; only S.K. Joshi&#x27;s textbook covers them, and they are summarized from it.<br>Tier chips count <b>papers out of 29</b>: <span class="tier tTOP">TOP&nbsp;n</span> 8+ &nbsp;<span class="tier tHOT">HOT&nbsp;n</span> 4&ndash;7 &nbsp;<span class="tier tPIN">PIN&nbsp;n</span> 1&ndash;3 inside an 8-mark question &nbsp;<span class="tier tLOW">LOW&nbsp;n</span> 1&ndash;3, short note only &nbsp;<span class="chip">syllabus, no PYQ yet</span> never set. Bold year = Regular exam.<hr>		Ch 5 - Management Information System		opener	ch5 opener
Define MIS. Why is MIS needed? Its functions and importance	<span class="m">2</span><span class="m">3</span><span class="m">4</span><span class="m">5</span>		<div class="cols"><div class="col"><ul><li><b>Management</b>: directing an enterprise toward objectives.     <b>Information</b>: processed data that gives knowledge. <b>System</b>: interacting     procedures forming an organized whole.</li><li><b>MIS</b>: &ldquo;a system of obtaining, abstracting, storing and analysing data to     produce information for planning, controlling and decision making, given to managers at     the time they can best use it.&rdquo;</li><li>Henry C. Lucas: &ldquo;a set of organized procedures which, when executed, provide     information to support decision making.&rdquo;</li><li>Uses computing and communication technology; draws on internal and external     sources; covers past, present and projected activity.</li></ul> </div><div class="col"><div class="lead">Functions</div> <ol><li><b>Data capture</b>: from internal and external sources.</li><li><b>Processing</b>: classify, calculate, compare, summarize.</li><li><b>Storage and retrieval</b>.</li><li><b>Determining information needs</b>: what, how much, when, for whom.</li><li><b>Evaluation and abstraction</b>: judge reliability, edit, condense.</li><li><b>Dissemination</b>: right information, right manager, right time.</li><li><b>Prediction, planning, control</b> support.</li></ol> </div></div><div class="cols"><div class="col"><div class="lead">Need for MIS</div> <ul><li>Every manager decides on information; more complex firms \(\rightarrow\) more data     than a person can handle.</li><li><b>Production managers</b>: production, labour, machine, overhead costs;     capacity.</li><li><b>Marketing managers</b>: sales trends, market research, selling costs, new     products.</li><li><b>Personnel managers</b>: turnover, absenteeism, skills, wage levels, labour     market.</li><li><b>Why MIS in addition to task software (79 Ba)</b>: payroll, billing, inventory     packages each serve one task; MIS <b>integrates</b> their data into summary and     exception reports across the firm, for decisions no single package supports.</li></ul></div><div class="col"><div class="lead">Importance</div> <ul><li>The &ldquo;heart&rdquo; of the firm: timely, relevant information for <b>decisions</b>.</li><li><b>Measures performance against goals</b> \(\rightarrow\) control.</li><li>Supports <b>planning</b>, forecasting, coordination across departments.</li><li>Reduces uncertainty and cost of information; keeps it current.</li><li>Stores confidential information securely for future use.</li><li>Competitive advantage: faster response to market.</li><li>Eg a bank&#x27;s MIS flags branches whose loan defaults exceed target; an airline&#x27;s     reservation data sets fares by demand.</li></ul></div></div>	<span class="sub"><span class="sm"><span class="tier tTOP">TOP&nbsp;17</span> <span class="yr">82 Ba, 81 Ba, <b>80 Bh</b>, 79 Ba, <b>76 Ch</b>, 76 Ash, 74 Ash, 73 Shr, <b>71 Ch</b>, <b>70 Ch</b>, 70 Asa, <b>69 Ch</b>, <b>68 Ch</b>, <b>68 Ba</b>, <b>67 Asa</b>, <b>66 Bh</b>, <b>65 Shr</b></span> &nbsp;\(\cdot\)&nbsp;&ldquo;needs for MIS&rdquo; short note in 68 Ch, 66 Bh, 65 Shr; also the second half of 73 Ch and 71 Ch (filed with case studies)</span></span>	Ch 5 - Management Information System	5.1 Data, Information and MIS	theory	ch5 theory tier::TOP yr::65-Shr yr::66-Bh yr::67-Asa yr::68-Ba yr::68-Ch yr::69-Ch yr::70-Asa yr::70-Ch yr::71-Ch yr::73-Ch yr::73-Shr yr::74-Ash yr::76-Ash yr::76-Ch yr::79-Ba yr::80-Bh yr::81-Ba yr::82-Ba
Data vs information vs knowledge vs wisdom; how data and information are used in an office	<span class="m">4</span>		<div class="cols"><div class="col"><ul><li><b>Data</b>: raw, unprocessed facts and figures; no meaning alone. Eg 45, 62, 38.</li><li><b>Information</b>: data processed into a meaningful, useful form. Eg &ldquo;average     daily sales this week: Rs 48,000, down 12%&rdquo;.</li><li><b>Knowledge</b>: information combined with experience and understanding: knows     <i>how</i>. Eg &ldquo;sales drop every exam month&rdquo;.</li><li><b>Wisdom</b>: applying knowledge with judgement to decide well: knows     <i>why</i> and <i>what is best</i>. Eg &ldquo;run a student discount in exam months&rdquo;.</li><li>DIKW pyramid: each level adds context and value. <span class="chip gd">verified/added</span></li></ul> <div class="lead">Qualities of good information</div> <span class="sm">Accuracy, timeliness, completeness, conciseness, relevance, right frequency, understandability, cost less than its value.</span></div><div class="col"><div class="lead">Use in an office (78 Bh, 75 Ash)</div> <ul><li><b>Data</b> recorded daily: attendance, invoices, receipts, stock movements,     letters.</li><li>Processed into <b>information</b>: payroll, monthly accounts, stock reports,     pending-file lists.</li><li>Used for: paying staff, ordering supplies, answering customers, monitoring work,     reporting to management, planning budgets.</li><li>Data \(\rightarrow\) processing \(\rightarrow\) information, with feedback to correct     collection.</li></ul></div></div>	<span class="sub"><span class="sm"><span class="tier tPIN">PIN&nbsp;3</span> <span class="yr">82 Ba, <b>78 Bh</b>, 75 Ash</span></span></span>	Ch 5 - Management Information System	5.1 Data, Information and MIS	theory	ch5 theory tier::PIN yr::75-Ash yr::78-Bh yr::82-Ba
Role of information in the planning process and in decision making; information system is vital for planning and control	<span class="m">4</span><span class="m">5</span><span class="m">6</span><span class="m">8</span>		<div class="cols"><div class="col"><div class="lead">Information system for planning</div> <ul><li>Planning answers: <b>where are we? where do we want to go? how do we get there?     when? who? how much will it cost?</b></li><li>MIS supplies: past performance (where we are), forecasts of demand, costs,     market, technology (where to go), resource data (how, who, cost).</li><li>Long-range (3&ndash;5 year) plan \(\rightarrow\) yearly operating plan \(\rightarrow\)     individual targets: MIS tracks each.</li><li>Planning is continuous; MIS keeps the plan a &ldquo;living document&rdquo; by feeding actual     results back.</li></ul> </div><div class="col"><div class="lead">Information system for decision making</div> <ul><li>Decision = choosing the best alternative; more and better information \(\rightarrow\)     better choice.</li><li>Steps supported: identify problem (exception reports) \(\rightarrow\) generate     alternatives (data, models) \(\rightarrow\) evaluate (what-if, DSS) \(\rightarrow\) choose     \(\rightarrow\) monitor (feedback).</li><li><b>Strategic</b>: future-oriented, long range, unstructured: new plant, new market.</li><li><b>Tactical</b>: short term: budgets, fund flow, personnel problems, product     improvement.</li><li><b>Operational</b>: structured, routine: inventory, scheduling, allocating workers.</li></ul></div></div><div class="cols"><div class="col"><div class="lead">Vital for control (68 Ch)</div> <ul><li>Control = compare actual with plan \(\rightarrow\) correct. Without timely     information there is nothing to compare.</li><li>Exception reports highlight only deviations (management by exception).</li></ul></div><div class="col"><div class="lead">Value of MIS in the planning process (76 Ch, 76 Ash)</div> <ul><li>Accurate forecasts; realistic targets; scenario analysis; early warning when plans     slip; coordination of departmental plans.</li></ul></div></div>	<span class="sub"><span class="sm"><span class="tier tHOT">HOT&nbsp;7</span> <span class="yr"><b>76 Ch</b>, 76 Ash, <b>68 Ch</b>, <b>68 Ba</b>, <b>67 Asa</b>, <b>66 Bh</b>, <b>65 Shr</b></span> &nbsp;\(\cdot\)&nbsp;short note &ldquo;information system for planning process&rdquo; in 68 Ba</span></span>	Ch 5 - Management Information System	5.2 MIS for Planning, Decision Making and Management Levels	theory	ch5 theory tier::HOT yr::65-Shr yr::66-Bh yr::67-Asa yr::68-Ba yr::68-Ch yr::76-Ash yr::76-Ch
