#separator:tab
#html:true
#notetype column:0
#tags column:8
5.2 K-means			<ol><li><span class="tier tPIN">PIN&nbsp;1</span> K-means algorithm \(+\) strategy for choosing optimal \(K\).  <span class="m">4+4</span> <span class="yr">80 Ba</span></li><li><span class="mk">N</span> Cluster for \(K=2\) w/ Euclidean distance \(+\) demerits.  <span class="m">5+3</span> <span class="yr">81 Ba</span>         <span class="mk">\(\rightarrow\) the paper prints NO data table; see the companion.</span></li><li><span class="mk">N</span> Two clusters from the 6-instance dataset.  <span class="m">2+6</span> <span class="yr">78 Bh</span> <span class="m">2+8</span> <span class="yr">74 Ash</span></li><li><span class="mk">N</span> K-means w/ limitations, 6-row dataset.  <span class="m">4+6</span> <span class="yr">75 Ash</span></li><li><span class="mk">N</span> K-means w/ limitations, 7-row dataset.  <span class="m">10</span> <span class="yr">71 Shr</span></li><li><span class="mk">N</span> Matrix \(X\), \(K=3\), given initial centres; final centres \(+\) iteration count.  <span class="m">8</span> <span class="yr">76 Ch</span></li><li><span class="tier tPIN">PIN&nbsp;1</span> Hierarchical vs partitioning \(+\) how K-means is applied, w/ example.  <span class="m">2+8</span> <span class="yr">74 Ch</span></li></ol>		Ch 5 - Cluster Analysis	5.6 PYQ Mapping	theory	ch5 theory
5.3 Hierarchical			<ol><li><span class="mk">N</span> Draw the dendrogram for the 6\(\times\)6 distance matrix.  <span class="m">2+7</span> <span class="yr">80 Bh</span></li><li><span class="mk">N</span> <b>Complete-linkage</b> clustering \(+\) dendrogram from coordinates.  <span class="m">8</span> <span class="yr">80 Ba</span></li><li><span class="mk">N</span> <b>Single-link and complete-link</b> dendrograms for 6 objects.  <span class="m">4+4</span> <span class="yr">76 Ch</span></li><li><span class="tier tPIN">PIN&nbsp;1</span> Agglomerative vs divisive w/ illustrative examples.  <span class="m">10</span> <span class="yr">70 Ch</span></li></ol>		Ch 5 - Cluster Analysis	5.6 PYQ Mapping	theory	ch5 theory
5.4 DBSCAN			<ol><li><span class="tier tTOP">TOP&nbsp;4</span> Core / border / noise points \(+\) DBSCAN algorithm \(+\) noise handling.          <span class="m">3+5</span> <span class="yr">79 Bh</span> <span class="m">8</span> <span class="yr">75 Ch</span> <span class="m">8+2</span> <span class="yr">76 Ash</span> <span class="m">7</span> <span class="yr">72 Ka</span></li><li><span class="tier tPIN">PIN&nbsp;1</span> Neighbourhood quantification, how clusters are found, choosing Eps and MinPts,         and the \(\varepsilon_1 &lt; \varepsilon_2\) subset proof.  <span class="m">2+2+2</span> <span class="yr">78 Bh</span></li><li><span class="tier tPIN">PIN&nbsp;2</span> Density-based cluster \(+\) an algorithm that generates them.          <span class="m">8</span> <span class="yr">70 Ch</span> <span class="m">8</span> <span class="yr">75 Ash</span></li><li><span class="tier tPIN">PIN&nbsp;1</span> Short note: Density reachable and Density connected.  <span class="m">4</span> <span class="yr">74 Ash</span></li></ol>		Ch 5 - Cluster Analysis	5.6 PYQ Mapping	theory	ch5 theory
5.5 Issues			<ol><li><span class="tier tPIN">PIN&nbsp;1</span> Different measures of cluster validity.  <span class="m">10</span> <span class="yr">71 Ch</span></li><li><span class="tier tPIN">PIN&nbsp;3</span> How do you evaluate the clusters generated?  <span class="m">4</span> <span class="yr">80 Bh</span>;         short notes: Issues in clustering <span class="yr">74 Ch</span>, Cluster evaluation <span class="yr">72 Ka</span>.  <span class="m">3</span></li></ol>		Ch 5 - Cluster Analysis	5.6 PYQ Mapping	theory	ch5 theory
Papers added by the 2026-09 merge			<ul><li><span class="mk">N</span> Core, border and noise points \(+\) <b>DBSCAN on 8 points</b>, \(\varepsilon = 2\), MinPts \(= 2\).  <span class="m">3+5</span> <span class="yr">82 Bh</span> <span class="chip gd">verified/added</span></li><li><span class="mk">N</span> K-means, 2 clusters from a 6-instance dataset.  <span class="m">2+8</span> <span class="yr">82 Bh</span></li><li><span class="mk">N</span> K-means from <span class="mk">a single given centroid</span> \((2,3)\), \(k=2\), \(+\) problems and fixes.  <span class="m">5+3</span> <span class="yr">81 Bh</span></li><li><span class="mk">N</span> K-means with the <b>Manhattan</b> distance, 3 centres, <span class="mk">stop after 3 iterations</span>.  <span class="m">8</span> <span class="yr">79 Ba</span> <span class="chip gd">verified/added</span></li><li><span class="mk">N</span> Clustering vs classification \(+\) 1-D K-means on 7 points \(+\) <b>compute SSE</b>.  <span class="m">4+8</span> <span class="yr">73 Ch</span> <span class="chip gd">verified/added</span></li><li>Hierarchical clustering w/ a dendrogram example.  <span class="m">6</span> <span class="yr">79 Ba</span></li><li>What are density-based clusters? \(+\) DBSCAN w/ example.  <span class="m">10</span> <span class="yr">70 Asa</span></li><li>Measures that can be used to <b>compare two clusters</b> <span class="yr">70 Asa</span> \(\cdot\) issues in cluster validation <span class="yr">69 Ch</span>.  <span class="m">6</span><span class="m">6</span></li><li>K-means w/ examples <span class="yr">69 Ch</span> \(\cdot\) short notes <b>DBSCAN clustering</b> <span class="yr">81 Bh, 79 Ba</span>.  <span class="m">10</span><span class="m">4</span><span class="m">4</span></li></ul><div class="lead">Coverage check</div> <ul><li>All Ch 5 PYQs covered. <b>11 are numerical</b> \(\rightarrow\) companion.</li><li><b>Known defect in the source</b> <span class="yr">81 Ba</span>: Q4b says &ldquo;cluster the following given data         for K \(=\) 2&rdquo; but <span class="mk">the paper prints no data table</span> &mdash; it jumps straight to Q5. Confirmed         against the scan. The companion supplies a substitute dataset. <span class="chip gd">verified/added</span></li><li><b>Gaps filled by research</b> <span class="chip gd">verified/added</span>: the <b>silhouette coefficient</b> formula, the         <b>\(k\)-distance plot</b> for choosing \(\varepsilon\), and the formal         <b>density-reachable vs density-connected</b> distinction (your notes use the terms         without defining them).</li></ul><div class="lead">Sources used for this chapter</div> <ul><li><b>Han &amp; Kamber 3rd ed</b> ch 10 (basic cluster analysis, partitioning, hierarchical,         density-based, evaluation) and ch 11 (advanced). <span class="mk">Primary authority.</span></li><li><b>DBK Lectures 15&ndash;16</b>, <code>data mining_/Chapter 5- Clustering.pdf</code>,         <code>Clustering.pdf</code>, <code>ch7_ClusterAnalysis.ppt</code>, <code>Chapter7_3.ppt</code>,         <code>kmedoids.doc</code>.</li></ul>	<span class="sub"><span class="sm">The six papers of <code>DM4.1BCT.pdf</code> (2082 Bh, 2081 Bh, 2079 Ba, 2073 Ch, 2070 Asa, 2069 Ch), indexed here for the first time &mdash; the notes were built before that scan was merged. <span class="mk">N</span> \(=\) solved in this chapter&#x27;s companion. <span class="chip gd">verified/added</span></span></span>	Ch 5 - Cluster Analysis	5.6 PYQ Mapping	theory	ch5 theory
Chapter 5 numericals &mdash; which formulas does everything come from?			<span class="sub"><span class="sm">3 methods \(\cdot\) 11 PYQ instances \(\cdot\) every distance recomputed. K-means appears in 7 papers and hierarchical dendrograms in 4, so these two methods alone are worth around 60 marks across the archive.</span></span><div class="lead">Methods</div> <ul><li><b>M1</b> K-means  <span class="yr">78 Bh, 74 Ash, 75 Ash, 71 Shr, 76 Ch, 81 Ba</span></li><li><b>M2</b> Agglomerative hierarchical clustering \(+\) dendrogram  <span class="yr">80 Bh, 80 Ba, 76 Ch</span></li><li><b>M3</b> DBSCAN point classification  <i>practice</i></li></ul><hr>		Ch 5 - Cluster Analysis		opener	ch5 opener
M1. K-means			<div class="lead">Method</div> <ol><li>State \(K\) and the initial centroids. <span class="mk">Always write down which points you seeded with</span>         &mdash; the answer depends on it and the examiner needs to follow you.</li><li>Build a distance table: every point against every centroid.</li><li>Assign each point to its nearest centroid.</li><li>Recompute each centroid as the <b>mean</b> of its members.</li><li>Repeat until the assignment does not change. <b>That repetition is the convergence proof.</b></li></ol> <ul><li>You may compare <i>squared</i> distances to avoid square roots &mdash; the ordering is identical.         Say that you are doing it.</li></ul>		Ch 5 - Cluster Analysis	M1. K-means	numerical	ch5 numerical
M1. K-means &mdash; Problems 1.1 and 1.2	<span class="m">2+6</span><span class="m">2+8</span>	<div class="asked"><div class="askedhdr"><span class="ah">QUESTION AS PRINTED</span> <span class="yr">2078 Bhadra &middot; Q8 &middot; [2+6]</span></div> Write K-means clustering algorithm. Generate two clusters from following dataset using K-means clustering.   <table class="nt"><tr><th><b class="th">Instance</b></th><th><b class="th">A</b></th><th><b class="th">B</b></th></tr><tr><td>1</td><td>1</td><td>2</td></tr><tr><td>2</td><td>2.5</td><td>1</td></tr><tr><td>3</td><td>3.5</td><td>1.5</td></tr><tr><td>4</td><td>4</td><td>1</td></tr><tr><td>5</td><td>3.5</td><td>2.5</td></tr><tr><td>6</td><td>5</td><td>3</td></tr></table> </div><div class="asked"><div class="askedhdr"><span class="ah">QUESTION AS PRINTED</span> <span class="yr">2074 Ashwin &middot; Q7 &middot; [2+8]</span></div> Write K-means algorithm and find clusters for following data set.   <table class="nt"><tr><th><b class="th">Instance</b></th><th><b class="th">X</b></th><th><b class="th">Y</b></th></tr><tr><td>1</td><td>1.0</td><td>2.0</td></tr><tr><td>2</td><td>2.5</td><td>1.0</td></tr><tr><td>3</td><td>3.5</td><td>1.5</td></tr><tr><td>4</td><td>4.0</td><td>1.0</td></tr><tr><td>5</td><td>3.5</td><td>2.5</td></tr><tr><td>6</td><td>5.0</td><td>3.0</td></tr></table>  (Take \(K = 2\)) </div>	<span class="sub"><span class="sm"><span class="mk">The same 6 instances</span>, only the column names differ.</span></span><div class="lead">Seeds</div> Take the two <b>most widely separated</b> points, \(c_1 = p_1(1,2)\) and \(c_2 = p_6(5,3)\).  (A standard, defensible heuristic; state it.)<div class="lead">Iteration 1</div>  <table class="nt"><tr><th><b class="th">Point</b></th><th><b class="th">\(d\) to \(c_1(1,2)\)</b></th><th><b class="th">\(d\) to \(c_2(5,3)\)</b></th><th><b class="th">Cluster</b></th></tr><tr><td>\(p_1(1,2)\)</td><td>0</td><td>4.123</td><td>C1</td></tr><tr><td>\(p_2(2.5,1)\)</td><td>1.803</td><td>3.202</td><td>C1</td></tr><tr><td>\(p_3(3.5,1.5)\)</td><td>2.550</td><td>2.121</td><td>C2</td></tr><tr><td>\(p_4(4,1)\)</td><td>3.162</td><td>2.236</td><td>C2</td></tr><tr><td>\(p_5(3.5,2.5)\)</td><td>2.550</td><td>1.581</td><td>C2</td></tr><tr><td>\(p_6(5,3)\)</td><td>4.123</td><td>0</td><td>C2</td></tr></table> <ul><li>C1 \(=\{p_1,p_2\}\) \(\rightarrow\) new centroid \(\big(\tfrac{1+2.5}{2},\tfrac{2+1}{2}\big) = \mathbf{(1.75,\ 1.5)}\)</li><li>C2 \(=\{p_3,p_4,p_5,p_6\}\) \(\rightarrow\) new centroid         \(\big(\tfrac{3.5+4+3.5+5}{4},\tfrac{1.5+1+2.5+3}{4}\big) = \mathbf{(4,\ 2)}\)</li></ul><div class="lead">Iteration 2</div>  <table class="nt"><tr><th><b class="th">Point</b></th><th><b class="th">\(d\) to \((1.75,1.5)\)</b></th><th><b class="th">\(d\) to \((4,2)\)</b></th><th><b class="th">Cluster</b></th></tr><tr><td>\(p_1\)</td><td>0.901</td><td>3.000</td><td>C1</td></tr><tr><td>\(p_2\)</td><td>0.901</td><td>1.803</td><td>C1</td></tr><tr><td>\(p_3\)</td><td>1.750</td><td>0.707</td><td>C2</td></tr><tr><td>\(p_4\)</td><td>2.305</td><td>1.000</td><td>C2</td></tr><tr><td>\(p_5\)</td><td>2.016</td><td>0.707</td><td>C2</td></tr><tr><td>\(p_6\)</td><td>3.580</td><td>1.414</td><td>C2</td></tr></table> <ul><li><span class="mk">Assignment unchanged \(\rightarrow\) converged.</span></li></ul><div class="lead">Final answer</div> <ul><li><b>Cluster 1</b> \(=\{(1,2),\ (2.5,1)\}\), centroid \((1.75,\ 1.5)\)</li><li><b>Cluster 2</b> \(=\{(3.5,1.5),\ (4,1),\ (3.5,2.5),\ (5,3)\}\), centroid \((4,\ 2)\)</li><li>Converged in <b>2 iterations</b>.</li></ul><div class="ctr"><div class="fbox"><span class="sm"> <span class="mk">Seed sensitivity &mdash; worth a line, since the question asks for limitations.</span> Seeding instead with the <i>first two</i> points, \(c_1=p_1(1,2)\) and \(c_2=p_2(2.5,1)\), gives C1\(=\{p_1\}\) and C2\(=\{p_2,p_3,p_4,p_5,p_6\}\), which also converges but leaves a <b>degenerate 1-point cluster</b>. <br> Same data, same \(K\), <b>different answer</b> &mdash; this is exactly the &ldquo;sensitive to initial centroids / converges to a local optimum&rdquo; limitation. <span class="chip gd">verified/added</span> </span></div></div>		Ch 5 - Cluster Analysis	M1. K-means	numerical	ch5 numerical
Problem 1.3	<span class="m">4+6</span>	<div class="asked"><div class="askedhdr"><span class="ah">QUESTION AS PRINTED</span> <span class="yr">2075 Ashwin &middot; Q7 &middot; [4+6]</span></div> Explain K-means clustering with limitation. Generate two clusters from following dataset using K-means clustering.   <table class="nt"><tr><th><b class="th">A</b></th><th><b class="th">B</b></th></tr><tr><td>1</td><td>2</td></tr><tr><td>2.5</td><td>4.5</td></tr><tr><td>4</td><td>6</td></tr><tr><td>3.5</td><td>4</td></tr><tr><td>4</td><td>5.5</td></tr><tr><td>3</td><td>6</td></tr></table> </div>	<div class="lead">Seeds</div> \(c_1 = (1,2)\) (clearly isolated) and \(c_2 = (4,6)\).  (State the choice.)<div class="cols"><div class="col"><div class="lead">Iteration 1</div>  <table class="nt"><tr><th><b class="th">Point</b></th><th><b class="th">\(d\) to \(c_1(1,2)\)</b></th><th><b class="th">\(d\) to \(c_2(4,6)\)</b></th><th><b class="th">Cl.</b></th></tr><tr><td>\((1,2)\)</td><td><b>0</b></td><td>5.000</td><td>C1</td></tr><tr><td>\((2.5,4.5)\)</td><td>2.915</td><td><b>2.121</b></td><td>C2</td></tr><tr><td>\((4,6)\)</td><td>5.000</td><td><b>0</b></td><td>C2</td></tr><tr><td>\((3.5,4)\)</td><td>3.202</td><td><b>2.062</b></td><td>C2</td></tr><tr><td>\((4,5.5)\)</td><td>4.610</td><td><b>0.500</b></td><td>C2</td></tr><tr><td>\((3,6)\)</td><td>4.472</td><td><b>1.000</b></td><td>C2</td></tr></table> <ul><li>C1 \(=\{(1,2)\}\) \(\rightarrow\) centroid stays \(\mathbf{(1,\ 2)}\)</li><li>C2 \(\rightarrow\) centroid         \(\big(\tfrac{2.5+4+3.5+4+3}{5},\tfrac{4.5+6+4+5.5+6}{5}\big) = \mathbf{(3.4,\ 5.2)}\)</li></ul></div><div class="col"><div class="lead">Iteration 2</div>  <table class="nt"><tr><th><b class="th">Point</b></th><th><b class="th">\(d\) to \((1,2)\)</b></th><th><b class="th">\(d\) to \((3.4,5.2)\)</b></th><th><b class="th">Cl.</b></th></tr><tr><td>\((1,2)\)</td><td><b>0</b></td><td>4.000</td><td>C1</td></tr><tr><td>\((2.5,4.5)\)</td><td>2.915</td><td><b>1.140</b></td><td>C2</td></tr><tr><td>\((4,6)\)</td><td>5.000</td><td><b>1.000</b></td><td>C2</td></tr><tr><td>\((3.5,4)\)</td><td>3.202</td><td><b>1.204</b></td><td>C2</td></tr><tr><td>\((4,5.5)\)</td><td>4.610</td><td><b>0.671</b></td><td>C2</td></tr><tr><td>\((3,6)\)</td><td>4.472</td><td><b>0.894</b></td><td>C2</td></tr></table> <ul><li><span class="mk">Assignment unchanged \(\rightarrow\) converged</span> after 2 iterations.</li></ul></div></div><div class="lead">Final answer</div> C1 \(=\{(1,2)\}\),  C2 \(=\{(2.5,4.5),(4,6),(3.5,4),(4,5.5),(3,6)\}\), centroid \((3.4,5.2)\). <ul><li><span class="mk">Note</span>: \((1,2)\) is a genuine outlier here, so the 1-point cluster is the honest answer,         not a seeding artefact. Say so, and add that <b>K-medoids or DBSCAN</b> would treat it as noise.</li></ul>		Ch 5 - Cluster Analysis	M1. K-means	numerical	ch5 numerical
Problem 1.4	<span class="m">10</span>	<div class="asked"><div class="askedhdr"><span class="ah">QUESTION AS PRINTED</span> <span class="yr">2071 Shrawan &middot; Q8 &middot; [10]</span></div> Explain K-means clustering with limitation Use k-means clustering to cluster the following dataset.   <table class="nt"><tr><th><b class="th">A</b></th><th><b class="th">B</b></th></tr><tr><td>1.0</td><td>1.0</td></tr><tr><td>1.5</td><td>2.0</td></tr><tr><td>3.0</td><td>4.0</td></tr><tr><td>5.0</td><td>7.0</td></tr><tr><td>3.5</td><td>5.0</td></tr><tr><td>4.5</td><td>5.0</td></tr><tr><td>3.5</td><td>4.5</td></tr></table>  <span class="sub">The paper prints no \(K\); take \(K = 2\), the value its sister questions use.</span> </div>	<div class="lead">Seeds</div> \(c_1=(1,1)\), \(c_2=(5,7)\) &mdash; the two most widely separated points.<div class="cols"><div class="col"><div class="lead">Iteration 1</div>  <table class="nt"><tr><th><b class="th">Point</b></th><th><b class="th">\(d\) to \(c_1(1,1)\)</b></th><th><b class="th">\(d\) to \(c_2(5,7)\)</b></th><th><b class="th">Cl.</b></th></tr><tr><td>\((1,1)\)</td><td><b>0</b></td><td>7.211</td><td>C1</td></tr><tr><td>\((1.5,2)\)</td><td><b>1.118</b></td><td>6.104</td><td>C1</td></tr><tr><td>\((3,4)\)</td><td>3.606</td><td>3.606</td><td><span class="mk">tie</span></td></tr><tr><td>\((5,7)\)</td><td>7.211</td><td><b>0</b></td><td>C2</td></tr><tr><td>\((3.5,5)\)</td><td>4.717</td><td><b>2.500</b></td><td>C2</td></tr><tr><td>\((4.5,5)\)</td><td>5.315</td><td><b>2.062</b></td><td>C2</td></tr><tr><td>\((3.5,4.5)\)</td><td>4.301</td><td><b>2.915</b></td><td>C2</td></tr></table> <ul><li><span class="mk">\((3,4)\) is an exact tie</span>: \(\sqrt{4+9} = \sqrt{4+9} = 3.606\) both ways.         <span class="mk">State a tie-break rule and use it</span> &mdash; here, send it to C2. Examiners give the mark         for naming the rule, not for the direction chosen.</li><li>C1 \(\rightarrow\) centroid \(\mathbf{(1.25,\ 1.5)}\)</li><li>C2 \(\rightarrow \big(\tfrac{3+5+3.5+4.5+3.5}{5},\tfrac{4+7+5+5+4.5}{5}\big)         = \mathbf{(3.9,\ 5.1)}\)</li></ul></div><div class="col"><div class="lead">Iteration 2</div>  <table class="nt"><tr><th><b class="th">Point</b></th><th><b class="th">\(d\) to \((1.25,1.5)\)</b></th><th><b class="th">\(d\) to \((3.9,5.1)\)</b></th><th><b class="th">Cl.</b></th></tr><tr><td>\((1,1)\)</td><td><b>0.559</b></td><td>5.022</td><td>C1</td></tr><tr><td>\((1.5,2)\)</td><td><b>0.559</b></td><td>3.921</td><td>C1</td></tr><tr><td>\((3,4)\)</td><td>3.052</td><td><b>1.421</b></td><td>C2</td></tr><tr><td>\((5,7)\)</td><td>6.657</td><td><b>2.195</b></td><td>C2</td></tr><tr><td>\((3.5,5)\)</td><td>4.161</td><td><b>0.412</b></td><td>C2</td></tr><tr><td>\((4.5,5)\)</td><td>4.776</td><td><b>0.608</b></td><td>C2</td></tr><tr><td>\((3.5,4.5)\)</td><td>3.750</td><td><b>0.721</b></td><td>C2</td></tr></table> <ul><li><span class="mk">Assignment unchanged \(\rightarrow\) converged.</span> The tie at \((3,4)\) is now decisive         (\(1.421\) against \(3.052\)), so the arbitrary choice in iteration 1 did not matter here.</li></ul></div></div><div class="lead">Final answer</div> C1 \(=\{(1,1),(1.5,2)\}\) centroid \((1.25,1.5)\);  C2 \(=\{(3,4),(5,7),(3.5,5),(4.5,5),(3.5,4.5)\}\) centroid \((3.9,5.1)\).		Ch 5 - Cluster Analysis	M1. K-means	numerical	ch5 numerical
Problem 1.5	<span class="m">8</span>	<div class="asked"><div class="askedhdr"><span class="ah">QUESTION AS PRINTED</span> <span class="yr">2076 Chaitra &middot; Q9 &middot; [8]</span></div> Given the matrix \(X\) whose rows represent different data points, perform a k-means clustering on this dataset using the Euclidean distance as the distance function. Here \(K\) is chosen as 3. The center of the 3 clusters are initialized as red \((6.2, 3.2)\), green \((6.6, 3.7)\) and blue \((6.5, 3.0)\). Provide the final cluster centers and comment on the number of iterations required for the clusters to converge. \[ X = \begin{bmatrix} 5.9 &amp; 3.2 \\ 4.6 &amp; 2.9 \\ 6.2 &amp; 2.8 \\ 4.7 &amp; 3.2 \\ 5.5 &amp; 4.2 \\ 5.0 &amp; 3.0 \\ 4.9 &amp; 3.1 \\ 6.7 &amp; 3.1 \\ 5.1 &amp; 3.8 \\ 6.0 &amp; 3.0 \end{bmatrix} \] </div>	<div class="lead">Iteration 1</div> (assign to nearest of the 3 given centres) <ul><li><b>red</b> \(\{p_1,p_2,p_4,p_6,p_7,p_9,p_{10}\}\) &emsp;<b>green</b> \(\{p_5\}\) &emsp;         <b>blue</b> \(\{p_3,p_8\}\)</li><li>New centres: red \((5.171,\ 3.171)\), green \((5.5,\ 4.2)\), blue \((6.45,\ 2.95)\)</li></ul><div class="lead">Iteration 2</div> <ul><li><b>red</b> \(\{p_2,p_4,p_6,p_7\}\) &emsp;<b>green</b> \(\{p_5,p_9\}\) &emsp;         <b>blue</b> \(\{p_1,p_3,p_8,p_{10}\}\)</li><li>New centres: red \((4.8,\ 3.05)\), green \((5.3,\ 4.0)\), blue \((6.2,\ 3.025)\)</li></ul><div class="lead">Iteration 3</div> <ul><li>Every point stays where it was \(\rightarrow\) <span class="mk">converged</span>.</li></ul><div class="lead">Final answer</div>  <table class="nt"><tr><th><b class="th">Cluster</b></th><th><b class="th">Members</b></th><th><b class="th">Final centre</b></th></tr><tr><td>red</td><td>\(p_2, p_4, p_6, p_7\)</td><td>\(\mathbf{(4.80,\ 3.05)}\)</td></tr><tr><td>green</td><td>\(p_5, p_9\)</td><td>\(\mathbf{(5.30,\ 4.00)}\)</td></tr><tr><td>blue</td><td>\(p_1, p_3, p_8, p_{10}\)</td><td>\(\mathbf{(6.20,\ 3.025)}\)</td></tr></table> <ul><li><b>Comment on iterations</b>: assignments changed at iterations 1 and 2 and were stable at         iteration 3, so <span class="mk">convergence took 3 iterations (2 real updates \(+\) 1 confirming pass)</span>.</li><li>Worth adding: the 3 supplied centres were all bunched on the right of the data         (\(x \approx 6.2\)&ndash;\(6.6\)), yet K-means still pulled them apart into a sensible left / middle /         right split. Good illustration that it converges quickly even from a poor start.</li></ul>		Ch 5 - Cluster Analysis	M1. K-means	numerical	ch5 numerical
Problem 1.6 &mdash; the defective question	<span class="m">5+3</span>	<div class="asked"><div class="askedhdr"><span class="ah">QUESTION AS PRINTED</span> <span class="yr">2081 Baishakh &middot; Q4 (b) &middot; [5+3]</span></div> Use K-means clustering to cluster the following given data for K \(=\) 2 with Euclidean distance matrix. List down the demerits of this algorithm.  <span class="sub"><i>(nothing follows on the paper &mdash; the next line is Q5)</i></span> </div>	<div class="ctr"><div class="fbox"><span class="sm"> <span class="mk">The paper prints NO data table for this question</span> &mdash; it jumps straight from the sentence to Q5. Verified against the original scan and recorded in the PYQ archive. <br> <b>In the exam</b>: answer the 3-mark demerits part in full (§5.2), write the 5 steps of the algorithm, and demonstrate on any small dataset of your own, stating that you assumed one. Use <b>Problem 1.1&#x27;s</b> 6 points &mdash; it is the dataset this paper&#x27;s sister questions use. <span class="chip gd">verified/added</span> </span></div></div>		Ch 5 - Cluster Analysis	M1. K-means	numerical	ch5 numerical
Problem 1.7	<span class="m">2+8</span>	<div class="asked"><div class="askedhdr"><span class="ah">QUESTION AS PRINTED</span> <span class="yr">2082 Bhadra &middot; Q6 &middot; [2+8]</span></div> Describe the K-means clustering algorithm. Generate two clusters from following dataset using K-means clustering.   <table class="nt"><tr><th><b class="th">Instance</b></th><th><b class="th">A</b></th><th><b class="th">B</b></th></tr><tr><td>1</td><td>1</td><td>2</td></tr><tr><td>2</td><td>1.5</td><td>1</td></tr><tr><td>3</td><td>3.5</td><td>1.5</td></tr><tr><td>4</td><td>4</td><td>3</td></tr><tr><td>5</td><td>3.5</td><td>2.5</td></tr><tr><td>6</td><td>6</td><td>4</td></tr></table> </div>	<div class="lead">Seeds</div> the two most widely separated points, \(c_1 = (1,2)\) and \(c_2 = (6,4)\).<div class="cols"><div class="col"><div class="lead">Iteration 1</div>  <table class="nt"><tr><th><b class="th">Point</b></th><th><b class="th">\(d\) to \((1,2)\)</b></th><th><b class="th">\(d\) to \((6,4)\)</b></th><th><b class="th">Cl.</b></th></tr><tr><td>\((1,2)\)</td><td><b>0</b></td><td>5.385</td><td>C1</td></tr><tr><td>\((1.5,1)\)</td><td><b>1.118</b></td><td>5.408</td><td>C1</td></tr><tr><td>\((3.5,1.5)\)</td><td><b>2.550</b></td><td>3.536</td><td>C1</td></tr><tr><td>\((4,3)\)</td><td>3.162</td><td><b>2.236</b></td><td>C2</td></tr><tr><td>\((3.5,2.5)\)</td><td><b>2.550</b></td><td>2.915</td><td>C1</td></tr><tr><td>\((6,4)\)</td><td>5.385</td><td><b>0</b></td><td>C2</td></tr></table> <ul><li>C1 \(\rightarrow \big(\tfrac{1+1.5+3.5+3.5}{4},\tfrac{2+1+1.5+2.5}{4}\big)         = \mathbf{(2.375,\ 1.75)}\)</li><li>C2 \(\rightarrow \big(\tfrac{4+6}{2},\tfrac{3+4}{2}\big) = \mathbf{(5,\ 3.5)}\)</li></ul></div><div class="col"><div class="lead">Iteration 2</div>  <table class="nt"><tr><th><b class="th">Point</b></th><th><b class="th">\(d\) to \((2.375,1.75)\)</b></th><th><b class="th">\(d\) to \((5,3.5)\)</b></th><th><b class="th">Cl.</b></th></tr><tr><td>\((1,2)\)</td><td><b>1.398</b></td><td>4.272</td><td>C1</td></tr><tr><td>\((1.5,1)\)</td><td><b>1.152</b></td><td>4.301</td><td>C1</td></tr><tr><td>\((3.5,1.5)\)</td><td><b>1.152</b></td><td>2.500</td><td>C1</td></tr><tr><td>\((4,3)\)</td><td>2.050</td><td><b>1.118</b></td><td>C2</td></tr><tr><td>\((3.5,2.5)\)</td><td><b>1.352</b></td><td>1.803</td><td>C1</td></tr><tr><td>\((6,4)\)</td><td>4.267</td><td><b>1.118</b></td><td>C2</td></tr></table> <ul><li><span class="mk">Assignment unchanged \(\rightarrow\) converged</span> after 2 iterations.</li></ul></div></div><div class="lead">Final answer</div> <ul><li><b>Cluster 1</b> \(=\{(1,2),(1.5,1),(3.5,1.5),(3.5,2.5)\}\), centroid \((2.375,\ 1.75)\)</li><li><b>Cluster 2</b> \(=\{(4,3),(6,4)\}\), centroid \((5,\ 3.5)\)</li></ul>		Ch 5 - Cluster Analysis	M1. K-means	numerical	ch5 numerical
